local_time,city,latitude,longitude,AT,RH,PM2_5,PM10
27-06-2025 09:00,Varanasi,25.2799085,82.9795844,33.31,69.92,19.65,30.08
27-06-2025 09:00,Varanasi,25.30653681,82.95087512,,63.05,18.32,21.28
27-06-2025 09:00,Varanasi,25.310864,82.994804,35.27,75.58,19.17,81.97
27-06-2025 10:00,Varanasi,25.307449,83.006867,36.72,58.41,23.91,58.34
27-06-2025 10:00,Varanasi,25.306425,82.950814,36.53,57.59,22.36,41.28
27-06-2025 10:00,Varanasi,25.2799085,82.9795844,35.16,62.58,18.58,35.7
27-06-2025 10:00,Varanasi,25.30653681,82.95087512,,57.62,20.56,25.38
27-06-2025 10:00,Varanasi,25.310864,82.994804,35.4,73.88,20.76,54.21
27-06-2025 11:00,Varanasi,25.307449,83.006867,38.45,53.23,22.81,45.19
27-06-2025 11:00,Varanasi,25.306425,82.950814,38.25,52.28,22.03,42.11
27-06-2025 11:00,Varanasi,25.2799085,82.9795844,37.02,56.52,21.33,34.62
27-06-2025 11:00,Varanasi,25.30653681,82.95087512,,53.62,20.47,23.37
27-06-2025 11:00,Varanasi,25.310864,82.994804,36.25,70.3,18.96,41.21
27-06-2025 12:00,Varanasi,25.307449,83.006867,40.02,49.53,24.28,39.06
27-06-2025 12:00,Varanasi,25.306425,82.950814,39.3,49.96,22.93,37.46
27-06-2025 12:00,Varanasi,25.2799085,82.9795844,39.12,51.21,22.82,37.55
27-06-2025 12:00,Varanasi,25.310864,82.994804,38.2,65.17,18.97,33.51
27-06-2025 13:00,Varanasi,25.307449,83.006867,41.39,46.15,22.9,42.55
27-06-2025 13:00,Varanasi,25.306425,82.950814,39.71,49.42,21.8,41.41
27-06-2025 13:00,Varanasi,25.2799085,82.9795844,39.8,49.63,23.46,40.89
27-06-2025 13:00,Varanasi,25.30653681,82.95087512,,47.41,23.98,26.52
27-06-2025 13:00,Varanasi,25.310864,82.994804,38.74,63.03,19.14,38.98
27-06-2025 14:00,Varanasi,25.307449,83.006867,42.07,46.17,22.93,69.43
27-06-2025 14:00,Varanasi,25.306425,82.950814,39.67,50.37,22.45,66.15
27-06-2025 14:00,Varanasi,25.2799085,82.9795844,39.83,50.93,23.64,41.03
27-06-2025 14:00,Varanasi,25.30653681,82.95087512,,52.55,18.31,22.79
27-06-2025 14:00,Varanasi,25.310864,82.994804,38.98,64.14,20.81,67.46
27-06-2025 15:00,Varanasi,25.307449,83.006867,41.98,47.17,22.4,68.13
27-06-2025 15:00,Varanasi,25.306425,82.950814,39.11,52.63,22.73,60.82
27-06-2025 15:00,Varanasi,25.2799085,82.9795844,40.53,50.58,25.66,42.7
27-06-2025 15:00,Varanasi,25.30653681,82.95087512,,53.08,20.14,27.18
27-06-2025 15:00,Varanasi,25.310864,82.994804,39.97,62.61,20.89,66.63
27-06-2025 16:00,Varanasi,25.307449,83.006867,36.18,62.05,19.73,63.8
27-06-2025 16:00,Varanasi,25.306425,82.950814,36.25,60.66,19.84,56.23
27-06-2025 16:00,Varanasi,25.2799085,82.9795844,32.99,74.49,21.71,45.71
27-06-2025 16:00,Varanasi,25.30653681,82.95087512,,62.79,19.13,28.82
27-06-2025 16:00,Varanasi,25.310864,82.994804,35.37,76.58,20.38,66.03
27-06-2025 17:00,Varanasi,25.307449,83.006867,34.28,70.84,18.55,206.99
27-06-2025 17:00,Varanasi,25.306425,82.950814,31.37,78.08,18.4,177.54
27-06-2025 17:00,Varanasi,25.2799085,82.9795844,28.35,94.42,18.42,32.21
27-06-2025 17:00,Varanasi,25.30653681,82.95087512,,79.16,17.88,53.29
27-06-2025 17:00,Varanasi,25.310864,82.994804,33.19,87.15,20.54,213.55
27-06-2025 18:00,Varanasi,25.307449,83.006867,32.68,75.14,20.62,90.55
27-06-2025 18:00,Varanasi,25.306425,82.950814,31.09,82.01,17.14,69.3
27-06-2025 18:00,Varanasi,25.2799085,82.9795844,29.33,94.74,22.46,37.73
27-06-2025 18:00,Varanasi,25.30653681,82.95087512,,82.02,17.12,21.83
27-06-2025 19:00,Varanasi,25.307449,83.006867,31.36,76.07,22.15,77.69
27-06-2025 19:00,Varanasi,25.306425,82.950814,30.33,83.04,17.51,61.35
27-06-2025 19:00,Varanasi,25.2799085,82.9795844,29.03,92.12,20.77,37.64
27-06-2025 19:00,Varanasi,25.30653681,82.95087512,,83.04,18.05,23.59
27-06-2025 20:00,Varanasi,25.307449,83.006867,31.46,78.18,20.29,108.53
27-06-2025 20:00,Varanasi,25.306425,82.950814,30.26,83.52,17.58,76.61
27-06-2025 20:00,Varanasi,25.2799085,82.9795844,29.54,90.21,21.84,61.39
27-06-2025 20:00,Varanasi,25.30653681,82.95087512,,83.49,17.18,22.51
27-06-2025 21:00,Varanasi,25.307449,83.006867,31,79.91,21.72,93.89
27-06-2025 21:00,Varanasi,25.306425,82.950814,30.19,84.15,21.92,88.81
27-06-2025 21:00,Varanasi,25.2799085,82.9795844,29.49,89.17,23.68,46.36
27-06-2025 21:00,Varanasi,25.30653681,82.95087512,,84.15,21.41,28.55
27-06-2025 22:00,Varanasi,25.307449,83.006867,36.79,76.01,27.99,82.62
27-06-2025 22:00,Varanasi,25.306425,82.950814,29.78,84.85,21.73,71.45
27-06-2025 22:00,Varanasi,25.2799085,82.9795844,27.82,95,28.32,34.08
27-06-2025 22:00,Varanasi,25.30653681,82.95087512,,84.81,21.17,33.52
27-06-2025 23:00,Varanasi,25.307449,83.006867,37.31,75.2,23.91,89.44
27-06-2025 23:00,Varanasi,25.306425,82.950814,29.72,86.79,18.97,76.93
27-06-2025 23:00,Varanasi,25.2799085,82.9795844,28.39,95,29.27,31.78
27-06-2025 23:00,Varanasi,25.30653681,82.95087512,,86.79,18.98,32.85
28-06-2025 00:00,Varanasi,25.307449,83.006867,33.09,74.73,19.13,60.38
28-06-2025 00:00,Varanasi,25.306425,82.950814,29.71,87.4,25.04,58.81
28-06-2025 00:00,Varanasi,25.2799085,82.9795844,28.99,93.36,20.94,44.54
28-06-2025 00:00,Varanasi,25.30653681,82.95087512,,87.37,24.96,32.53
28-06-2025 01:00,Varanasi,25.307449,83.006867,33.94,74.23,16.88,64.19
28-06-2025 01:00,Varanasi,25.306425,82.950814,29.67,86.77,21.74,69.03
28-06-2025 01:00,Varanasi,25.2799085,82.9795844,29.37,90.26,21.45,34.93
28-06-2025 01:00,Varanasi,25.30653681,82.95087512,,86.77,21.74,32.28
28-06-2025 02:00,Varanasi,25.307449,83.006867,32.99,74.34,17.84,52.23
28-06-2025 02:00,Varanasi,25.306425,82.950814,29.85,86.31,21.07,55.52
28-06-2025 02:00,Varanasi,25.2799085,82.9795844,29.49,89.07,24.82,50.47
28-06-2025 02:00,Varanasi,25.30653681,82.95087512,,86.32,21.18,34.89
28-06-2025 03:00,Varanasi,25.307449,83.006867,32.53,74.17,20.12,70.39
28-06-2025 03:00,Varanasi,25.306425,82.950814,29.7,87.28,22.33,70.77
28-06-2025 03:00,Varanasi,25.2799085,82.9795844,29.51,89.76,23.05,43.2
28-06-2025 03:00,Varanasi,25.30653681,82.95087512,,87.29,22.56,35.13
28-06-2025 04:00,Varanasi,25.307449,83.006867,32.55,74.98,17.89,82.8
28-06-2025 04:00,Varanasi,25.306425,82.950814,29.64,86.62,15.58,72.47
28-06-2025 04:00,Varanasi,25.2799085,82.9795844,29.31,91.18,20.77,39.11
28-06-2025 04:00,Varanasi,25.30653681,82.95087512,,86.61,15.49,38.11
28-06-2025 05:00,Varanasi,25.307449,83.006867,31.53,78.68,17.82,24.54
28-06-2025 05:00,Varanasi,25.306425,82.950814,29.56,87.09,19.78,28.33
28-06-2025 05:00,Varanasi,25.2799085,82.9795844,29.25,91.85,19.28,36.7
28-06-2025 05:00,Varanasi,25.30653681,82.95087512,,87.1,19.82,35.45
28-06-2025 06:00,Varanasi,25.307449,83.006867,31.45,79.05,17.36,27.68
28-06-2025 06:00,Varanasi,25.306425,82.950814,29.9,85.7,19.54,30.81
28-06-2025 06:00,Varanasi,25.2799085,82.9795844,29.66,89.86,18.87,34.25
28-06-2025 06:00,Varanasi,25.30653681,82.95087512,,85.74,19.48,38.86
28-06-2025 07:00,Varanasi,25.307449,83.006867,32.27,76.11,16.93,32.48
28-06-2025 07:00,Varanasi,25.306425,82.950814,30.82,81.05,19.64,35.62
28-06-2025 07:00,Varanasi,25.2799085,82.9795844,30.48,85.56,20.4,43.25
28-06-2025 07:00,Varanasi,25.30653681,82.95087512,,81.13,19.6,41.22
28-06-2025 08:00,Varanasi,25.307449,83.006867,33.43,71.79,18.06,32.66
28-06-2025 08:00,Varanasi,25.306425,82.950814,32.68,73.46,16.34,32.26
28-06-2025 08:00,Varanasi,25.2799085,82.9795844,31.79,78.8,19.04,52.71
28-06-2025 08:00,Varanasi,25.30653681,82.95087512,,73.45,16.04,44.47
28-06-2025 08:00,Varanasi,25.310864,82.994804,31.45,95,29.95,44.5
28-06-2025 09:00,Varanasi,25.307449,83.006867,34.73,67.82,22.64,95.97
28-06-2025 09:00,Varanasi,25.306425,82.950814,34.19,68.07,22.03,95.14
28-06-2025 09:00,Varanasi,25.2799085,82.9795844,32.94,75.03,18.66,51.36
28-06-2025 09:00,Varanasi,25.30653681,82.95087512,,70.95,14.34,47.66
28-06-2025 09:00,Varanasi,25.310864,82.994804,33.33,88.1,23.05,96.38
28-06-2025 10:00,Varanasi,25.307449,83.006867,35.74,65.02,22.88,63.02
28-06-2025 10:00,Varanasi,25.306425,82.950814,36.07,62.33,24.58,64.29
28-06-2025 10:00,Varanasi,25.2799085,82.9795844,33.24,73.28,19.32,47.43
28-06-2025 10:00,Varanasi,25.30653681,82.95087512,,62.35,26.07,70.36
28-06-2025 10:00,Varanasi,25.310864,82.994804,34.69,81.43,23.58,63.78
28-06-2025 11:00,Varanasi,25.307449,83.006867,37.24,61.29,23.01,64.15
28-06-2025 11:00,Varanasi,25.306425,82.950814,35.92,62.34,19.02,60.14
28-06-2025 11:00,Varanasi,25.2799085,82.9795844,34.47,70.31,19.62,50.91
28-06-2025 11:00,Varanasi,25.30653681,82.95087512,,62.36,18.98,45.04
28-06-2025 11:00,Varanasi,25.310864,82.994804,36.22,75.91,23.36,64.36
28-06-2025 12:00,Varanasi,25.307449,83.006867,38.64,57.22,22.39,69.22
28-06-2025 12:00,Varanasi,25.306425,82.950814,37.76,57.67,22.01,62.17
28-06-2025 12:00,Varanasi,25.2799085,82.9795844,36.08,65.54,22.37,41.79
28-06-2025 12:00,Varanasi,25.30653681,82.95087512,,57.53,22.08,29.39
28-06-2025 12:00,Varanasi,25.310864,82.994804,36.83,73.69,22.92,69.75
28-06-2025 13:00,Varanasi,25.307449,83.006867,38.59,56.96,21.21,71.44
28-06-2025 13:00,Varanasi,25.306425,82.950814,36.15,61.82,18.65,62.84
28-06-2025 13:00,Varanasi,25.2799085,82.9795844,34.54,74.6,22.09,39.09
28-06-2025 13:00,Varanasi,25.30653681,82.95087512,,61.55,18.45,26.25
28-06-2025 13:00,Varanasi,25.310864,82.994804,37.01,72.45,21.08,71.31
28-06-2025 14:00,Varanasi,25.307449,83.006867,32.64,79.76,18.75,71.04
28-06-2025 14:00,Varanasi,25.306425,82.950814,30.44,86.42,31.19,83.47
28-06-2025 14:00,Varanasi,25.2799085,82.9795844,28.33,95,33.96,46.47
28-06-2025 14:00,Varanasi,25.30653681,82.95087512,,86.06,,12.7
28-06-2025 14:00,Varanasi,25.310864,82.994804,32.38,92.56,21.34,73.49
28-06-2025 15:00,Varanasi,25.307449,83.006867,39.52,83.02,22.54,59.27
28-06-2025 15:00,Varanasi,25.306425,82.950814,30.03,90.03,40.81,72.94
28-06-2025 15:00,Varanasi,25.2799085,82.9795844,28.11,95,31.69,74.87
28-06-2025 15:00,Varanasi,25.30653681,82.95087512,,90.04,,10.64
28-06-2025 15:00,Varanasi,25.310864,82.994804,31.44,95,25.83,65.01
28-06-2025 16:00,Varanasi,25.307449,83.006867,34.17,80.21,20.03,53.19
28-06-2025 16:00,Varanasi,25.306425,82.950814,30.24,87.05,26.59,53.77
28-06-2025 16:00,Varanasi,25.2799085,82.9795844,28.43,95,34.66,38.6
28-06-2025 16:00,Varanasi,25.30653681,82.95087512,,87.01,,13.83
28-06-2025 16:00,Varanasi,25.310864,82.994804,31.9,95,22.13,55.52
28-06-2025 17:00,Varanasi,25.307449,83.006867,33.2,83.24,21.15,77.78
28-06-2025 17:00,Varanasi,25.306425,82.950814,29.55,83.98,19.9,64.38
28-06-2025 17:00,Varanasi,25.2799085,82.9795844,28.08,95,36.69,39.53
28-06-2025 17:00,Varanasi,25.30653681,82.95087512,,83.99,19.1,18.7
28-06-2025 17:00,Varanasi,25.310864,82.994804,31.54,94.22,25.65,82.74
28-06-2025 18:00,Varanasi,25.307449,83.006867,36.32,78.98,19.22,52.62
28-06-2025 18:00,Varanasi,25.306425,82.950814,28.94,83.96,17.03,49.8
28-06-2025 18:00,Varanasi,25.2799085,82.9795844,28.56,92.06,36.24,40.54
28-06-2025 18:00,Varanasi,25.30653681,82.95087512,,83.97,16.88,18.59
28-06-2025 18:00,Varanasi,25.310864,82.994804,32.55,86.86,26.77,60.17
28-06-2025 19:00,Varanasi,25.307449,83.006867,49.79,80.88,24.72,48.5
28-06-2025 19:00,Varanasi,25.306425,82.950814,28.7,85.29,18.67,41.14
28-06-2025 19:00,Varanasi,25.2799085,82.9795844,28.4,91.71,22.31,29.8
28-06-2025 19:00,Varanasi,25.30653681,82.95087512,,85.31,17.4,17.15
28-06-2025 19:00,Varanasi,25.310864,82.994804,31.1,92.29,29.77,53.55
28-06-2025 20:00,Varanasi,25.307449,83.006867,42.75,79.09,21.16,48.94
28-06-2025 20:00,Varanasi,25.2799085,82.9795844,28.37,91.77,21.39,34.67
28-06-2025 20:00,Varanasi,25.30653681,82.95087512,,,,23.35
28-06-2025 20:00,Varanasi,25.310864,82.994804,30.75,93.41,33.17,60.79
28-06-2025 21:00,Varanasi,25.307449,83.006867,38.66,79.67,19.91,128.17
28-06-2025 21:00,Varanasi,25.2799085,82.9795844,28.38,88.95,21.56,33.41
28-06-2025 21:00,Varanasi,25.30653681,82.95087512,,,,23.26
28-06-2025 21:00,Varanasi,25.310864,82.994804,30.61,93.22,25.72,139.4
28-06-2025 22:00,Varanasi,25.307449,83.006867,42.89,80.21,22.36,113.76
28-06-2025 22:00,Varanasi,25.2799085,82.9795844,28.09,88.39,19.74,65.02
28-06-2025 22:00,Varanasi,25.30653681,82.95087512,,,,20.73
28-06-2025 22:00,Varanasi,25.310864,82.994804,30.65,92.74,25.08,116.42
28-06-2025 23:00,Varanasi,25.307449,83.006867,42.51,80.71,23.78,103.95
28-06-2025 23:00,Varanasi,25.2799085,82.9795844,28.02,88.33,18.98,85.47
28-06-2025 23:00,Varanasi,25.30653681,82.95087512,,,,20.59
28-06-2025 23:00,Varanasi,25.310864,82.994804,30.85,91.33,25.54,105.46
29-06-2025 00:00,Varanasi,25.307449,83.006867,32.84,79.86,28.93,109.86
29-06-2025 00:00,Varanasi,25.2799085,82.9795844,28.02,88.31,21.85,74.93
29-06-2025 00:00,Varanasi,25.30653681,82.95087512,,,,20.63
29-06-2025 00:00,Varanasi,25.310864,82.994804,30.63,91.92,35.45,116.42
29-06-2025 01:00,Varanasi,25.307449,83.006867,32.81,79.23,28.64,95.79
29-06-2025 01:00,Varanasi,25.2799085,82.9795844,28.14,88.02,21.32,30.71
29-06-2025 01:00,Varanasi,25.30653681,82.95087512,,,,20.97
29-06-2025 01:00,Varanasi,25.310864,82.994804,30.73,91.16,35.63,102.88
29-06-2025 02:00,Varanasi,25.307449,83.006867,31.78,76.96,23.09,56.48
29-06-2025 02:00,Varanasi,25.2799085,82.9795844,28.12,88.67,21.54,54.25
29-06-2025 02:00,Varanasi,25.30653681,82.95087512,,,,20.37
29-06-2025 02:00,Varanasi,25.310864,82.994804,30.56,91.41,37.09,70.95
29-06-2025 03:00,Varanasi,25.307449,83.006867,32.06,77.7,24.9,58.04
29-06-2025 03:00,Varanasi,25.2799085,82.9795844,28.23,88.72,20.39,26.2
29-06-2025 03:00,Varanasi,25.30653681,82.95087512,,,,21.4
29-06-2025 03:00,Varanasi,25.310864,82.994804,30.52,91.53,39.01,72.14
29-06-2025 04:00,Varanasi,25.307449,83.006867,31.54,77.42,21.99,64.19
29-06-2025 04:00,Varanasi,25.2799085,82.9795844,28.05,90.19,23.03,59.46
29-06-2025 04:00,Varanasi,25.30653681,82.95087512,,,,22.33
29-06-2025 04:00,Varanasi,25.310864,82.994804,30.42,91,32.54,74.74
29-06-2025 05:00,Varanasi,25.307449,83.006867,31.45,75.59,18.96,50.95
29-06-2025 05:00,Varanasi,25.2799085,82.9795844,28.14,89.61,20.54,27.15
29-06-2025 05:00,Varanasi,25.30653681,82.95087512,,,,27.69
29-06-2025 05:00,Varanasi,25.310864,82.994804,29.95,93.35,37.39,69.36
29-06-2025 06:00,Varanasi,25.307449,83.006867,31.57,77.13,26.36,59.04
29-06-2025 06:00,Varanasi,25.2799085,82.9795844,28.62,86.19,17.59,35.6
29-06-2025 06:00,Varanasi,25.30653681,82.95087512,,,,26.9
29-06-2025 06:00,Varanasi,25.310864,82.994804,30.5,92.64,56.56,89.22
29-06-2025 07:00,Varanasi,25.307449,83.006867,32.07,75.56,23.73,60.83
29-06-2025 07:00,Varanasi,25.2799085,82.9795844,29.15,83.7,16.87,29.83
29-06-2025 07:00,Varanasi,25.30653681,82.95087512,,,,33.2
29-06-2025 07:00,Varanasi,25.310864,82.994804,31.05,91.44,41.67,78.62
29-06-2025 08:00,Varanasi,25.307449,83.006867,32.76,72.66,18.22,71.78
29-06-2025 08:00,Varanasi,25.2799085,82.9795844,29.88,80.31,19.93,21.35
29-06-2025 08:00,Varanasi,25.30653681,82.95087512,,,,31.63
29-06-2025 08:00,Varanasi,25.310864,82.994804,31.52,89.1,25.9,79.3
29-06-2025 09:00,Varanasi,25.307449,83.006867,34.51,69.26,19.68,95.21
29-06-2025 09:00,Varanasi,25.2799085,82.9795844,31.06,76.45,19.96,32.69
29-06-2025 09:00,Varanasi,25.30653681,82.95087512,,,,29.21
29-06-2025 09:00,Varanasi,25.310864,82.994804,32.42,84.89,22.23,97.28
29-06-2025 10:00,Varanasi,25.307449,83.006867,36.1,65.2,23.68,85.79
29-06-2025 10:00,Varanasi,25.2799085,82.9795844,33.6,68.98,18.42,35.63
29-06-2025 10:00,Varanasi,25.30653681,82.95087512,,,,32.77
29-06-2025 10:00,Varanasi,25.310864,82.994804,34.28,79.29,20.97,83.36
29-06-2025 11:00,Varanasi,25.307449,83.006867,36.51,63.43,24.79,100.83
29-06-2025 11:00,Varanasi,25.2799085,82.9795844,34.57,65.93,17.21,26.46
29-06-2025 11:00,Varanasi,25.30653681,82.95087512,,,,32.29
29-06-2025 11:00,Varanasi,25.310864,82.994804,35.08,75.7,22.63,98.41
29-06-2025 12:00,Varanasi,25.307449,83.006867,36.57,60.26,26.29,62.91
29-06-2025 12:00,Varanasi,25.2799085,82.9795844,34.95,65.72,18.31,25.99
29-06-2025 12:00,Varanasi,25.30653681,82.95087512,,,,30.41
29-06-2025 12:00,Varanasi,25.310864,82.994804,35,76.79,20.83,57.33
29-06-2025 13:00,Varanasi,25.307449,83.006867,34.94,67.03,17.4,59.62
29-06-2025 13:00,Varanasi,25.2799085,82.9795844,31.47,80.67,20.08,21.08
29-06-2025 13:00,Varanasi,25.30653681,82.95087512,,,,24.21
29-06-2025 13:00,Varanasi,25.310864,82.994804,34.49,81.14,19.66,61.89
29-06-2025 14:00,Varanasi,25.307449,83.006867,37.07,65.16,18.33,52.42
29-06-2025 14:00,Varanasi,25.2799085,82.9795844,33.78,70.49,18.4,24.11
29-06-2025 14:00,Varanasi,25.30653681,82.95087512,,,,22.4
29-06-2025 14:00,Varanasi,25.310864,82.994804,34.11,85.49,17.91,55.83
29-06-2025 15:00,Varanasi,25.307449,83.006867,39.69,60.21,19.07,71.7
29-06-2025 15:00,Varanasi,25.2799085,82.9795844,35.4,63.96,16.44,24.55
29-06-2025 15:00,Varanasi,25.30653681,82.95087512,,,,22.14
29-06-2025 15:00,Varanasi,25.310864,82.994804,39.02,63.89,18.3,71.48
29-06-2025 16:00,Varanasi,25.307449,83.006867,36.08,62.83,15.95,63.46
29-06-2025 16:00,Varanasi,25.2799085,82.9795844,33.44,69.81,17.48,33.21
29-06-2025 16:00,Varanasi,25.30653681,82.95087512,,,,23.98
29-06-2025 17:00,Varanasi,25.307449,83.006867,34.62,66.21,17.67,69.93
29-06-2025 17:00,Varanasi,25.2799085,82.9795844,32.1,74,17.08,40.6
29-06-2025 17:00,Varanasi,25.30653681,82.95087512,,,,24.18
29-06-2025 17:00,Varanasi,25.310864,82.994804,35.54,74.63,17.64,70.04
29-06-2025 18:00,Varanasi,25.307449,83.006867,33.88,68.36,15.15,89.98
29-06-2025 18:00,Varanasi,25.2799085,82.9795844,31.42,76.93,16.23,20.25
29-06-2025 18:00,Varanasi,25.30653681,82.95087512,,,,31.06
29-06-2025 18:00,Varanasi,25.310864,82.994804,34.45,79.03,19.13,94.89
29-06-2025 19:00,Varanasi,25.307449,83.006867,36.93,68.69,21.77,103.2
29-06-2025 19:00,Varanasi,25.2799085,82.9795844,31.12,79.02,21.9,52.32
29-06-2025 19:00,Varanasi,25.30653681,82.95087512,,,,41.97
29-06-2025 20:00,Varanasi,25.307449,83.006867,37.6,68.75,26.6,152.78
29-06-2025 20:00,Varanasi,25.2799085,82.9795844,31.1,78.82,25.09,48.65
29-06-2025 20:00,Varanasi,25.30653681,82.95087512,,,,42.65
29-06-2025 21:00,Varanasi,25.307449,83.006867,34.57,70.41,26.01,64.32
29-06-2025 21:00,Varanasi,25.2799085,82.9795844,31.34,78.16,30.54,66.13
29-06-2025 21:00,Varanasi,25.30653681,82.95087512,,,,43.03
29-06-2025 22:00,Varanasi,25.307449,83.006867,33.79,73.85,26.46,83.15
29-06-2025 22:00,Varanasi,25.2799085,82.9795844,31.63,78.69,26.72,48.61
29-06-2025 22:00,Varanasi,25.30653681,82.95087512,,,,23.96
29-06-2025 23:00,Varanasi,25.307449,83.006867,31.5,77.4,21.16,63.4
29-06-2025 23:00,Varanasi,25.2799085,82.9795844,31.13,81.67,22.15,43.65
29-06-2025 23:00,Varanasi,25.30653681,82.95087512,,,,19.95
30-06-2025 00:00,Varanasi,25.307449,83.006867,31.11,79.76,20.48,60.23
30-06-2025 00:00,Varanasi,25.2799085,82.9795844,30.04,87.05,23.68,71.08
30-06-2025 00:00,Varanasi,25.30653681,82.95087512,,,,17.01
30-06-2025 01:00,Varanasi,25.307449,83.006867,32.5,80.15,22.11,62.05
30-06-2025 01:00,Varanasi,25.2799085,82.9795844,29.62,89.68,34.13,73.71
30-06-2025 01:00,Varanasi,25.30653681,82.95087512,,,,17.29
30-06-2025 02:00,Varanasi,25.307449,83.006867,32.25,81.32,21.8,88.61
30-06-2025 02:00,Varanasi,25.2799085,82.9795844,29.3,92.06,53.14,85.05
30-06-2025 02:00,Varanasi,25.30653681,82.95087512,,,,25.35
30-06-2025 03:00,Varanasi,25.307449,83.006867,31.19,80.41,20.96,78.52
30-06-2025 03:00,Varanasi,25.2799085,82.9795844,29.38,91.1,41.45,66.49
30-06-2025 03:00,Varanasi,25.30653681,82.95087512,,,,22.44
30-06-2025 04:00,Varanasi,25.307449,83.006867,32.2,82.41,19.97,64.49
30-06-2025 04:00,Varanasi,25.2799085,82.9795844,29.39,91.19,42.45,67.96
30-06-2025 04:00,Varanasi,25.30653681,82.95087512,,,,22.61
30-06-2025 05:00,Varanasi,25.307449,83.006867,31.66,84.86,23.05,102.27
30-06-2025 05:00,Varanasi,25.2799085,82.9795844,28.64,91.75,28.02,58.67
30-06-2025 05:00,Varanasi,25.30653681,82.95087512,,,,25.39
30-06-2025 06:00,Varanasi,25.307449,83.006867,30.33,83.82,21.47,63.64
30-06-2025 06:00,Varanasi,25.2799085,82.9795844,27.43,95,22.31,50.65
30-06-2025 06:00,Varanasi,25.30653681,82.95087512,,,,29.69
30-06-2025 07:00,Varanasi,25.307449,83.006867,32.74,78.23,20.24,59.43
30-06-2025 07:00,Varanasi,25.2799085,82.9795844,28.02,95,24.86,61.52
30-06-2025 07:00,Varanasi,25.30653681,82.95087512,,,,42.75
30-06-2025 08:00,Varanasi,25.307449,83.006867,33.22,72.68,20.88,65.68
30-06-2025 08:00,Varanasi,25.2799085,82.9795844,29.16,95,37.67,86.1
30-06-2025 08:00,Varanasi,25.30653681,82.95087512,,,,84.34
30-06-2025 08:00,Varanasi,25.310864,82.994804,31.28,95,29.14,74.17
30-06-2025 09:00,Varanasi,25.307449,83.006867,36.6,65.03,24.86,58.6
30-06-2025 09:00,Varanasi,25.2799085,82.9795844,30.61,95,24.41,36.15
30-06-2025 09:00,Varanasi,25.30653681,82.95087512,,,19.01,46.56
30-06-2025 09:00,Varanasi,25.310864,82.994804,33.64,87.71,24.16,58.87
30-06-2025 10:00,Varanasi,25.307449,83.006867,38.89,59.44,24.28,65.74
30-06-2025 10:00,Varanasi,25.2799085,82.9795844,33.36,81.35,22.62,41.09
30-06-2025 10:00,Varanasi,25.30653681,82.95087512,,,,52.64
30-06-2025 10:00,Varanasi,25.310864,82.994804,35.09,79.32,41.3,82.67
30-06-2025 11:00,Varanasi,25.307449,83.006867,42.42,57.27,47.14,82.89
30-06-2025 11:00,Varanasi,25.306425,82.950814,31.59,84,33.64,65.11
30-06-2025 11:00,Varanasi,25.2799085,82.9795844,35.73,65.65,22.05,38.19
30-06-2025 11:00,Varanasi,25.30653681,82.95087512,,83.16,31.58,44.01
30-06-2025 11:00,Varanasi,25.310864,82.994804,36.32,73.69,30.16,65.9
30-06-2025 12:00,Varanasi,25.307449,83.006867,42.81,51.99,42.07,132.64
30-06-2025 12:00,Varanasi,25.306425,82.950814,36.8,58.53,35.61,106.02
30-06-2025 12:00,Varanasi,25.2799085,82.9795844,37.14,60.86,43,57.58
30-06-2025 12:00,Varanasi,25.30653681,82.95087512,,59.43,22.62,44.57
30-06-2025 12:00,Varanasi,25.310864,82.994804,37.04,70.07,22.7,113.38
30-06-2025 13:00,Varanasi,25.307449,83.006867,42.78,45.34,18.32,112.12
30-06-2025 13:00,Varanasi,25.306425,82.950814,39.42,51.18,42.39,102.9
30-06-2025 13:00,Varanasi,25.2799085,82.9795844,38.4,55.04,46.14,63.11
30-06-2025 13:00,Varanasi,25.30653681,82.95087512,,50.96,17.51,25.72
30-06-2025 13:00,Varanasi,25.310864,82.994804,38.21,64.02,23.27,116.95
30-06-2025 14:00,Varanasi,25.307449,83.006867,42.19,45.93,17.87,104.1
30-06-2025 14:00,Varanasi,25.306425,82.950814,38.79,52.45,32.97,116.99
30-06-2025 14:00,Varanasi,25.2799085,82.9795844,38.24,56.35,36.83,72.67
30-06-2025 14:00,Varanasi,25.30653681,82.95087512,,51.75,22.9,32.94
30-06-2025 14:00,Varanasi,25.310864,82.994804,39.23,60.82,38.76,125.03
30-06-2025 15:00,Varanasi,25.307449,83.006867,42.15,51.32,22.06,95.18
30-06-2025 15:00,Varanasi,25.306425,82.950814,38.06,56.8,43.73,79.04
30-06-2025 15:00,Varanasi,25.2799085,82.9795844,37.32,59.7,28.66,58.59
30-06-2025 15:00,Varanasi,25.30653681,82.95087512,,56.86,38.94,30.42
30-06-2025 15:00,Varanasi,25.310864,82.994804,38.01,66.11,17.79,91.04
30-06-2025 16:00,Varanasi,25.307449,83.006867,39.97,59.2,31.31,103.48
30-06-2025 16:00,Varanasi,25.306425,82.950814,36.42,61.94,28.04,93.89
30-06-2025 16:00,Varanasi,25.2799085,82.9795844,35.18,67.16,22.11,33.85
30-06-2025 16:00,Varanasi,25.30653681,82.95087512,,62.21,23.11,42.43
